1156.24316	1.57659
1156.24316	1.67905
1156.2439	1.67078
1156.24463	1.67812
1156.24536	1.83897
1156.24536	1.65866
1156.24536	1.65059
1156.24536	-13.11016
1156.24597	1.73489
1156.24597	1.671
1156.24597	1.58743
1156.2467	1.60806
1156.2467	1.77462
1156.24756	1.62992
1156.24756	1.77488
1156.24817	1.51739
1156.2489	1.68705
1156.2489	1.74959
1156.24963	1.70435
1156.24963	1.65572
1156.25024	1.51782
1156.25024	1.54965
1156.25024	1.45165
1156.25098	-13.09998
1156.25098	1.56285
1156.25171	1.65707
1156.25171	-13.17728
1156.25171	1.80874
1156.25171	1.56537
1156.25232	1.7494
1156.25317	1.65591
1156.25391	1.79901
1156.25391	1.59851
1156.25452	1.71601
1156.25452	1.48153
1156.25525	1.79243
1156.25598	1.74746
1156.25598	1.7644
1156.25598	-13.23533
1156.25598	1.80912
1156.25732	1.69785
1156.25732	1.60007
1156.25818	1.75823
1156.25818	1.74389
1156.25879	1.797
1156.25879	1.623
1156.25952	1.7544
1156.25952	1.65086
1156.25952	1.47023
1156.26025	1.69089
1156.26025	1.74517
1156.26099	-13.06344
1156.2616	1.65379
1156.26233	1.59279
1156.26318	1.67998
1156.26318	1.81795
1156.26453	1.55339
1156.26526	1.70771
1156.26526	-13.03419
1156.2666	1.43055
1156.2666	1.66804
1156.26733	-12.52014
1156.26794	1.76988
1156.26794	1.72466
1156.26794	1.45293
1156.26794	1.74424
1156.2688	1.60044
1156.2688	1.50788
1156.2688	1.6768
1156.27014	1.64667
1156.27087	1.73247
1156.27161	1.55312
1156.27161	0.8754
1156.27161	1.76049
1156.27161	1.61631
1156.27222	1.658
1156.27222	1.65421
1156.27222	1.74753
1156.27222	1.59698
1156.27222	-13.46701
1156.27295	1.68389
1156.27295	1.62275
1156.2738	1.52311
1156.27454	1.58103
1156.27454	1.68267
1156.27515	1.55126
1156.27515	-12.59219
1156.27588	1.65288
1156.27661	1.63696
1156.27661	1.58346
1156.27722	1.61835
1156.27722	-13.48033
1156.27795	1.65617
1156.27795	-13.09849
1156.27795	1.48447
1156.27881	1.5586
1156.27881	1.62884
1156.27881	1.63684
1156.27881	-12.98243
1156.27942	1.73918
1156.28015	-13.14716
1156.28015	-13.02994
1156.28149	1.50734
1156.28149	1.49234
1156.28149	1.66994
1156.28149	1.59706
1156.28149	1.75491
1156.28149	1.58647
1156.28223	1.86122
1156.28223	1.46983
1156.28442	-13.06635
1156.28442	1.51576
1156.28516	1.53612
1156.28516	1.48686
1156.28516	1.41844
1156.28516	1.53169
1156.28516	1.71355
1156.28577	-12.95819
1156.2865	1.59287
1156.28723	1.57187
1156.28723	1.79013
1156.28796	1.73551
1156.28796	-12.60699
1156.28796	1.58293
1156.28857	1.69433
1156.2915	1.66026
1156.29224	1.61603
1156.29224	1.61311
1156.29224	1.58722
1156.29224	1.48685
1156.29285	1.45056
1156.29285	-13.06619
1156.29358	1.57874
1156.29443	1.50577
1156.29504	1.32721
1156.29504	1.10768
1156.29504	1.41823
1156.29578	1.47746
1156.29651	1.33132
1156.29651	-13.26359
1156.29651	1.67336
1156.29651	1.60798
1156.29712	1.72179
1156.29712	1.62
1156.29785	1.40534
1156.29858	1.29858
1156.29919	1.52919
1156.29919	1.70965
1156.29919	1.23263
1156.29919	-13.17535
1156.29919	1.61567
1156.30005	1.82781
1156.30005	1.72214
1156.30005	1.65443
1156.30078	-12.74047
1156.30078	1.4069
1156.30078	1.68337
1156.30078	-12.88395
1156.30139	1.33307
1156.30139	1.75721
1156.30212	1.67255
1156.30286	-12.64753
1156.30359	1.60344
1156.30359	1.5682
1156.30359	1.5165
1156.30359	-12.79055
1156.3042	1.71292
1156.3042	1.26303
1156.3042	1.41127
1156.30505	-12.68902
1156.30505	1.52993
1156.30579	1.62516
1156.30579	1.40098
1156.3064	1.45069
1156.3064	1.62614
1156.3064	-12.41905
1156.30713	1.73045
1156.30713	1.7193
